Station Name,model and version,XL2 S/N,,
LakeHodges_KITCARSON,Sutron XLink 500 Version 8.28 Build  8:19:24 10/11/2019 revision 3127,1911373,,
Label,Meas Type,Slope,Offset,Equation
FlowVolume,2/18/2020,22:20:00,0,G
PT Level,2/18/2020,22:25:00,3.43,G
Flow_cfs,2/18/2020,22:25:00,26.3,G
FlowVolume,2/18/2020,22:25:00,0,G
PT Level,2/18/2020,22:30:00,3.43,G
Flow_cfs,2/18/2020,22:30:00,26.3,G
FlowVolume,2/18/2020,22:30:00,0,G
PT Level,2/18/2020,22:35:00,3.43,G
Flow_cfs,2/18/2020,22:35:00,26.3,G
FlowVolume,2/18/2020,22:35:00,0,G
PT Level,2/18/2020,22:40:00,3.43,G
Flow_cfs,2/18/2020,22:40:00,26.3,G
FlowVolume,2/18/2020,22:40:00,0,G
PT Level,2/18/2020,22:45:00,3.41,G
Flow_cfs,2/18/2020,22:45:00,26.1,G
FlowVolume,2/18/2020,22:45:00,0,G
PT Level,2/18/2020,22:50:00,3.43,G
Flow_cfs,2/18/2020,22:50:00,26.3,G
FlowVolume,2/18/2020,22:50:00,0,G
PT Level,2/18/2020,22:55:00,3.43,G
Flow_cfs,2/18/2020,22:55:00,26.3,G
FlowVolume,2/18/2020,22:55:00,0,G
PT Level,2/18/2020,23:00:00,3.43,G
Flow_cfs,2/18/2020,23:00:00,26.3,G
FlowVolume,2/18/2020,23:00:00,0,G
PT Level,2/18/2020,23:05:00,3.43,G
Flow_cfs,2/18/2020,23:05:00,26.3,G
FlowVolume,2/18/2020,23:05:00,0,G
PT Level,2/18/2020,23:10:00,3.41,G
Flow_cfs,2/18/2020,23:10:00,26.1,G
FlowVolume,2/18/2020,23:10:00,0,G
PT Level,2/18/2020,23:15:00,3.41,G
Flow_cfs,2/18/2020,23:15:00,26.1,G
FlowVolume,2/18/2020,23:15:00,0,G
PT Level,2/18/2020,23:20:00,3.41,G
Flow_cfs,2/18/2020,23:20:00,26.1,G
FlowVolume,2/18/2020,23:20:00,0,G
PT Level,2/18/2020,23:25:00,3.43,G
Flow_cfs,2/18/2020,23:25:00,26.3,G
FlowVolume,2/18/2020,23:25:00,0,G
PT Level,2/18/2020,23:30:00,3.41,G
Flow_cfs,2/18/2020,23:30:00,26.1,G
FlowVolume,2/18/2020,23:30:00,0,G
PT Level,2/18/2020,23:35:00,3.42,G
Flow_cfs,2/18/2020,23:35:00,26.2,G
FlowVolume,2/18/2020,23:35:00,0,G
PT Level,2/18/2020,23:40:00,3.41,G
Flow_cfs,2/18/2020,23:40:00,26.1,G
FlowVolume,2/18/2020,23:40:00,0,G
PT Level,2/18/2020,23:45:00,3.42,G
Flow_cfs,2/18/2020,23:45:00,26.2,G
FlowVolume,2/18/2020,23:45:00,0,G
PT Level,2/18/2020,23:50:00,3.41,G
Flow_cfs,2/18/2020,23:50:00,26.1,G
FlowVolume,2/18/2020,23:50:00,0,G
PT Level,2/18/2020,23:55:00,3.41,G
Flow_cfs,2/18/2020,23:55:00,26.1,G
FlowVolume,2/18/2020,23:55:00,0,G
PT Level,2/19/2020,0:00:00,3.42,G
Flow_cfs,2/19/2020,0:00:00,26.2,G
FlowVolume,2/19/2020,0:00:00,0,G
PT Level,2/19/2020,0:05:00,3.43,G
Flow_cfs,2/19/2020,0:05:00,26.3,G
FlowVolume,2/19/2020,0:05:00,0,G
PT Level,2/19/2020,0:10:00,3.43,G
Flow_cfs,2/19/2020,0:10:00,26.3,G
FlowVolume,2/19/2020,0:10:00,0,G
PT Level,2/19/2020,0:15:00,3.41,G
Flow_cfs,2/19/2020,0:15:00,26.1,G
FlowVolume,2/19/2020,0:15:00,0,G
PT Level,2/19/2020,0:20:00,3.41,G
Flow_cfs,2/19/2020,0:20:00,26.1,G
FlowVolume,2/19/2020,0:20:00,0,G
PT Level,2/19/2020,0:25:00,3.41,G
Flow_cfs,2/19/2020,0:25:00,26.1,G
FlowVolume,2/19/2020,0:25:00,0,G
PT Level,2/19/2020,0:30:00,3.4,G
Flow_cfs,2/19/2020,0:30:00,26,G
FlowVolume,2/19/2020,0:30:00,0,G
PT Level,2/19/2020,0:35:00,3.4,G
Flow_cfs,2/19/2020,0:35:00,26,G
FlowVolume,2/19/2020,0:35:00,0,G
PT Level,2/19/2020,0:40:00,3.4,G
Flow_cfs,2/19/2020,0:40:00,26,G
FlowVolume,2/19/2020,0:40:00,0,G
PT Level,2/19/2020,0:45:00,3.4,G
Flow_cfs,2/19/2020,0:45:00,26,G
FlowVolume,2/19/2020,0:45:00,0,G
PT Level,2/19/2020,0:50:00,3.41,G
Flow_cfs,2/19/2020,0:50:00,26.1,G
FlowVolume,2/19/2020,0:50:00,0,G
PT Level,2/19/2020,0:55:00,3.4,G
Flow_cfs,2/19/2020,0:55:00,26,G
FlowVolume,2/19/2020,0:55:00,0,G
PT Level,2/19/2020,1:00:00,3.4,G
Flow_cfs,2/19/2020,1:00:00,26,G
FlowVolume,2/19/2020,1:00:00,0,G
PT Level,2/19/2020,1:05:00,3.41,G
Flow_cfs,2/19/2020,1:05:00,26.1,G
FlowVolume,2/19/2020,1:05:00,0,G
PT Level,2/19/2020,1:10:00,3.4,G
Flow_cfs,2/19/2020,1:10:00,26,G
FlowVolume,2/19/2020,1:10:00,0,G
PT Level,2/19/2020,1:15:00,3.39,G
Flow_cfs,2/19/2020,1:15:00,25.9,G
FlowVolume,2/19/2020,1:15:00,0,G
PT Level,2/19/2020,1:20:00,3.4,G
Flow_cfs,2/19/2020,1:20:00,26,G
FlowVolume,2/19/2020,1:20:00,0,G
PT Level,2/19/2020,1:25:00,3.4,G
Flow_cfs,2/19/2020,1:25:00,26,G
FlowVolume,2/19/2020,1:25:00,0,G
PT Level,2/19/2020,1:30:00,3.39,G
Flow_cfs,2/19/2020,1:30:00,25.9,G
FlowVolume,2/19/2020,1:30:00,0,G
PT Level,2/19/2020,1:35:00,3.4,G
Flow_cfs,2/19/2020,1:35:00,26,G
FlowVolume,2/19/2020,1:35:00,0,G
PT Level,2/19/2020,1:40:00,3.38,G
Flow_cfs,2/19/2020,1:40:00,25.8,G
FlowVolume,2/19/2020,1:40:00,0,G
PT Level,2/19/2020,1:45:00,3.41,G
Flow_cfs,2/19/2020,1:45:00,26.1,G
FlowVolume,2/19/2020,1:45:00,0,G
PT Level,2/19/2020,1:50:00,3.4,G
Flow_cfs,2/19/2020,1:50:00,26,G
FlowVolume,2/19/2020,1:50:00,0,G
PT Level,2/19/2020,1:55:00,3.38,G
Flow_cfs,2/19/2020,1:55:00,25.8,G
FlowVolume,2/19/2020,1:55:00,0,G
PT Level,2/19/2020,2:00:00,3.39,G
Flow_cfs,2/19/2020,2:00:00,25.9,G
FlowVolume,2/19/2020,2:00:00,0,G
PT Level,2/19/2020,2:05:00,3.41,G
Flow_cfs,2/19/2020,2:05:00,26.1,G
FlowVolume,2/19/2020,2:05:00,0,G
PT Level,2/19/2020,2:10:00,3.38,G
Flow_cfs,2/19/2020,2:10:00,25.8,G
FlowVolume,2/19/2020,2:10:00,0,G
PT Level,2/19/2020,2:15:00,3.41,G
Flow_cfs,2/19/2020,2:15:00,26.1,G
FlowVolume,2/19/2020,2:15:00,0,G
PT Level,2/19/2020,2:20:00,3.4,G
Flow_cfs,2/19/2020,2:20:00,26,G
FlowVolume,2/19/2020,2:20:00,0,G
PT Level,2/19/2020,2:25:00,3.4,G
Flow_cfs,2/19/2020,2:25:00,26,G
FlowVolume,2/19/2020,2:25:00,0,G
PT Level,2/19/2020,2:30:00,3.41,G
Flow_cfs,2/19/2020,2:30:00,26.1,G
FlowVolume,2/19/2020,2:30:00,0,G
PT Level,2/19/2020,2:35:00,3.4,G
Flow_cfs,2/19/2020,2:35:00,26,G
FlowVolume,2/19/2020,2:35:00,0,G
PT Level,2/19/2020,2:40:00,3.4,G
Flow_cfs,2/19/2020,2:40:00,26,G
FlowVolume,2/19/2020,2:40:00,0,G
PT Level,2/19/2020,2:45:00,3.4,G
Flow_cfs,2/19/2020,2:45:00,26,G
FlowVolume,2/19/2020,2:45:00,0,G
PT Level,2/19/2020,2:50:00,3.41,G
Flow_cfs,2/19/2020,2:50:00,26.1,G
FlowVolume,2/19/2020,2:50:00,0,G
PT Level,2/19/2020,2:55:00,3.4,G
Flow_cfs,2/19/2020,2:55:00,26,G
FlowVolume,2/19/2020,2:55:00,0,G
PT Level,2/19/2020,3:00:00,3.4,G
Flow_cfs,2/19/2020,3:00:00,26,G
FlowVolume,2/19/2020,3:00:00,0,G
PT Level,2/19/2020,3:05:00,3.4,G
Flow_cfs,2/19/2020,3:05:00,26,G
FlowVolume,2/19/2020,3:05:00,0,G
PT Level,2/19/2020,3:10:00,3.41,G
Flow_cfs,2/19/2020,3:10:00,26.1,G
FlowVolume,2/19/2020,3:10:00,0,G
PT Level,2/19/2020,3:15:00,3.4,G
Flow_cfs,2/19/2020,3:15:00,26,G
FlowVolume,2/19/2020,3:15:00,0,G
PT Level,2/19/2020,3:20:00,3.43,G
Flow_cfs,2/19/2020,3:20:00,26.3,G
FlowVolume,2/19/2020,3:20:00,0,G
PT Level,2/19/2020,3:25:00,3.43,G
Flow_cfs,2/19/2020,3:25:00,26.3,G
FlowVolume,2/19/2020,3:25:00,0,G
PT Level,2/19/2020,3:30:00,3.43,G
Flow_cfs,2/19/2020,3:30:00,26.3,G
FlowVolume,2/19/2020,3:30:00,0,G
PT Level,2/19/2020,3:35:00,3.41,G
Flow_cfs,2/19/2020,3:35:00,26.1,G
FlowVolume,2/19/2020,3:35:00,0,G
PT Level,2/19/2020,3:40:00,3.41,G
Flow_cfs,2/19/2020,3:40:00,26.1,G
FlowVolume,2/19/2020,3:40:00,0,G
PT Level,2/19/2020,3:45:00,3.41,G
Flow_cfs,2/19/2020,3:45:00,26.1,G
FlowVolume,2/19/2020,3:45:00,0,G
PT Level,2/19/2020,3:50:00,3.42,G
Flow_cfs,2/19/2020,3:50:00,26.2,G
FlowVolume,2/19/2020,3:50:00,0,G
PT Level,2/19/2020,3:55:00,3.41,G
Flow_cfs,2/19/2020,3:55:00,26.1,G
FlowVolume,2/19/2020,3:55:00,0,G
PT Level,2/19/2020,4:00:00,3.41,G
Flow_cfs,2/19/2020,4:00:00,26.1,G
FlowVolume,2/19/2020,4:00:00,0,G
PT Level,2/19/2020,4:05:00,3.4,G
Flow_cfs,2/19/2020,4:05:00,26,G
FlowVolume,2/19/2020,4:05:00,0,G
PT Level,2/19/2020,4:10:00,3.39,G
Flow_cfs,2/19/2020,4:10:00,25.9,G
FlowVolume,2/19/2020,4:10:00,0,G
PT Level,2/19/2020,4:15:00,3.4,G
Flow_cfs,2/19/2020,4:15:00,26,G
FlowVolume,2/19/2020,4:15:00,0,G
PT Level,2/19/2020,4:20:00,3.4,G
Flow_cfs,2/19/2020,4:20:00,26,G
FlowVolume,2/19/2020,4:20:00,0,G
PT Level,2/19/2020,4:25:00,3.42,G
Flow_cfs,2/19/2020,4:25:00,26.2,G
FlowVolume,2/19/2020,4:25:00,0,G
PT Level,2/19/2020,4:30:00,3.4,G
Flow_cfs,2/19/2020,4:30:00,26,G
FlowVolume,2/19/2020,4:30:00,0,G
PT Level,2/19/2020,4:35:00,3.4,G
Flow_cfs,2/19/2020,4:35:00,26,G
FlowVolume,2/19/2020,4:35:00,0,G
PT Level,2/19/2020,4:40:00,3.41,G
Flow_cfs,2/19/2020,4:40:00,26.1,G
FlowVolume,2/19/2020,4:40:00,0,G
PT Level,2/19/2020,4:45:00,3.41,G
Flow_cfs,2/19/2020,4:45:00,26.1,G
FlowVolume,2/19/2020,4:45:00,0,G
PT Level,2/19/2020,4:50:00,3.42,G
Flow_cfs,2/19/2020,4:50:00,26.2,G
FlowVolume,2/19/2020,4:50:00,0,G
PT Level,2/19/2020,4:55:00,3.41,G
Flow_cfs,2/19/2020,4:55:00,26.1,G
FlowVolume,2/19/2020,4:55:00,0,G
PT Level,2/19/2020,5:00:00,3.42,G
Flow_cfs,2/19/2020,5:00:00,26.2,G
FlowVolume,2/19/2020,5:00:00,0,G
PT Level,2/19/2020,5:05:00,3.41,G
Flow_cfs,2/19/2020,5:05:00,26.1,G
FlowVolume,2/19/2020,5:05:00,0,G
PT Level,2/19/2020,5:10:00,3.4,G
Flow_cfs,2/19/2020,5:10:00,26,G
FlowVolume,2/19/2020,5:10:00,0,G
PT Level,2/19/2020,5:15:00,3.4,G
Flow_cfs,2/19/2020,5:15:00,26,G
FlowVolume,2/19/2020,5:15:00,0,G
PT Level,2/19/2020,5:20:00,3.4,G
Flow_cfs,2/19/2020,5:20:00,26,G
FlowVolume,2/19/2020,5:20:00,0,G
PT Level,2/19/2020,5:25:00,3.39,G
Flow_cfs,2/19/2020,5:25:00,25.9,G
FlowVolume,2/19/2020,5:25:00,0,G
PT Level,2/19/2020,5:30:00,3.41,G
Flow_cfs,2/19/2020,5:30:00,26.1,G
FlowVolume,2/19/2020,5:30:00,0,G
PT Level,2/19/2020,5:35:00,3.4,G
Flow_cfs,2/19/2020,5:35:00,26,G
FlowVolume,2/19/2020,5:35:00,0,G
PT Level,2/19/2020,5:40:00,3.4,G
Flow_cfs,2/19/2020,5:40:00,26,G
FlowVolume,2/19/2020,5:40:00,0,G
PT Level,2/19/2020,5:45:00,3.4,G
Flow_cfs,2/19/2020,5:45:00,26,G
FlowVolume,2/19/2020,5:45:00,0,G
PT Level,2/19/2020,5:50:00,3.39,G
Flow_cfs,2/19/2020,5:50:00,25.9,G
FlowVolume,2/19/2020,5:50:00,0,G
PT Level,2/19/2020,5:55:00,3.4,G
Flow_cfs,2/19/2020,5:55:00,26,G
FlowVolume,2/19/2020,5:55:00,0,G
PT Level,2/19/2020,6:00:00,3.43,G
Flow_cfs,2/19/2020,6:00:00,26.3,G
FlowVolume,2/19/2020,6:00:00,0,G
PT Level,2/19/2020,6:05:00,3.43,G
Flow_cfs,2/19/2020,6:05:00,26.3,G
FlowVolume,2/19/2020,6:05:00,0,G
PT Level,2/19/2020,6:10:00,3.42,G
Flow_cfs,2/19/2020,6:10:00,26.2,G
FlowVolume,2/19/2020,6:10:00,0,G
PT Level,2/19/2020,6:15:00,3.41,G
Flow_cfs,2/19/2020,6:15:00,26.1,G
FlowVolume,2/19/2020,6:15:00,0,G
PT Level,2/19/2020,6:20:00,3.43,G
Flow_cfs,2/19/2020,6:20:00,26.3,G
FlowVolume,2/19/2020,6:20:00,0,G
PT Level,2/19/2020,6:25:00,3.41,G
Flow_cfs,2/19/2020,6:25:00,26.1,G
FlowVolume,2/19/2020,6:25:00,0,G
PT Level,2/19/2020,6:30:00,3.41,G
Flow_cfs,2/19/2020,6:30:00,26.1,G
FlowVolume,2/19/2020,6:30:00,0,G
PT Level,2/19/2020,6:35:00,3.44,G
Flow_cfs,2/19/2020,6:35:00,26.4,G
FlowVolume,2/19/2020,6:35:00,0,G
PT Level,2/19/2020,6:40:00,3.44,G
Flow_cfs,2/19/2020,6:40:00,26.4,G
FlowVolume,2/19/2020,6:40:00,0,G
PT Level,2/19/2020,6:45:00,3.44,G
Flow_cfs,2/19/2020,6:45:00,26.4,G
FlowVolume,2/19/2020,6:45:00,0,G
PT Level,2/19/2020,6:50:00,3.43,G
Flow_cfs,2/19/2020,6:50:00,26.3,G
FlowVolume,2/19/2020,6:50:00,0,G
PT Level,2/19/2020,6:55:00,3.43,G
Flow_cfs,2/19/2020,6:55:00,26.3,G
FlowVolume,2/19/2020,6:55:00,0,G
PT Level,2/19/2020,7:00:00,3.41,G
Flow_cfs,2/19/2020,7:00:00,26.1,G
FlowVolume,2/19/2020,7:00:00,0,G
PT Level,2/19/2020,7:05:00,3.42,G
Flow_cfs,2/19/2020,7:05:00,26.2,G
FlowVolume,2/19/2020,7:05:00,0,G
PT Level,2/19/2020,7:10:00,3.41,G
Flow_cfs,2/19/2020,7:10:00,26.1,G
FlowVolume,2/19/2020,7:10:00,0,G
PT Level,2/19/2020,7:15:00,3.43,G
Flow_cfs,2/19/2020,7:15:00,26.3,G
FlowVolume,2/19/2020,7:15:00,0,G
PT Level,2/19/2020,7:20:00,3.43,G
Flow_cfs,2/19/2020,7:20:00,26.3,G
FlowVolume,2/19/2020,7:20:00,0,G
PT Level,2/19/2020,7:25:00,3.43,G
Flow_cfs,2/19/2020,7:25:00,26.3,G
FlowVolume,2/19/2020,7:25:00,0,G
PT Level,2/19/2020,7:30:00,3.42,G
Flow_cfs,2/19/2020,7:30:00,26.2,G
FlowVolume,2/19/2020,7:30:00,0,G
PT Level,2/19/2020,7:35:00,3.41,G
Flow_cfs,2/19/2020,7:35:00,26.1,G
FlowVolume,2/19/2020,7:35:00,0,G
PT Level,2/19/2020,7:40:00,3.43,G
Flow_cfs,2/19/2020,7:40:00,26.3,G
FlowVolume,2/19/2020,7:40:00,0,G
PT Level,2/19/2020,7:45:00,3.42,G
Flow_cfs,2/19/2020,7:45:00,26.2,G
FlowVolume,2/19/2020,7:45:00,0,G
PT Level,2/19/2020,7:50:00,3.41,G
Flow_cfs,2/19/2020,7:50:00,26.1,G
FlowVolume,2/19/2020,7:50:00,0,G
PT Level,2/19/2020,7:55:00,3.41,G
Flow_cfs,2/19/2020,7:55:00,26.1,G
FlowVolume,2/19/2020,7:55:00,0,G
PT Level,2/19/2020,8:00:00,3.42,G
Flow_cfs,2/19/2020,8:00:00,26.2,G
FlowVolume,2/19/2020,8:00:00,0,G
PT Level,2/19/2020,8:05:00,3.42,G
Flow_cfs,2/19/2020,8:05:00,26.2,G
FlowVolume,2/19/2020,8:05:00,0,G
PT Level,2/19/2020,8:10:00,3.41,G
Flow_cfs,2/19/2020,8:10:00,26.1,G
FlowVolume,2/19/2020,8:10:00,0,G
PT Level,2/19/2020,8:15:00,3.43,G
Flow_cfs,2/19/2020,8:15:00,26.3,G
FlowVolume,2/19/2020,8:15:00,0,G
PT Level,2/19/2020,8:20:00,3.42,G
Flow_cfs,2/19/2020,8:20:00,26.2,G
FlowVolume,2/19/2020,8:20:00,0,G
PT Level,2/19/2020,8:25:00,3.42,G
Flow_cfs,2/19/2020,8:25:00,26.2,G
FlowVolume,2/19/2020,8:25:00,0,G
PT Level,2/19/2020,8:30:00,3.42,G
Flow_cfs,2/19/2020,8:30:00,26.2,G
FlowVolume,2/19/2020,8:30:00,0,G
PT Level,2/19/2020,8:35:00,3.41,G
Flow_cfs,2/19/2020,8:35:00,26.1,G
FlowVolume,2/19/2020,8:35:00,0,G
PT Level,2/19/2020,8:40:00,3.41,G
Flow_cfs,2/19/2020,8:40:00,26.1,G
FlowVolume,2/19/2020,8:40:00,0,G
PT Level,2/19/2020,8:45:00,3.41,G
Flow_cfs,2/19/2020,8:45:00,26.1,G
FlowVolume,2/19/2020,8:45:00,0,G
PT Level,2/19/2020,8:50:00,3.43,G
Flow_cfs,2/19/2020,8:50:00,26.3,G
FlowVolume,2/19/2020,8:50:00,0,G
PT Level,2/19/2020,8:55:00,3.43,G
Flow_cfs,2/19/2020,8:55:00,26.3,G
FlowVolume,2/19/2020,8:55:00,0,G
PT Level,2/19/2020,9:00:00,3.4,G
Flow_cfs,2/19/2020,9:00:00,26,G
FlowVolume,2/19/2020,9:00:00,0,G
PT Level,2/19/2020,9:05:00,3.42,G
Flow_cfs,2/19/2020,9:05:00,26.2,G
FlowVolume,2/19/2020,9:05:00,0,G
PT Level,2/19/2020,9:10:00,3.43,G
Flow_cfs,2/19/2020,9:10:00,26.3,G
FlowVolume,2/19/2020,9:10:00,0,G
PT Level,2/19/2020,9:15:00,3.43,G
Flow_cfs,2/19/2020,9:15:00,26.3,G
FlowVolume,2/19/2020,9:15:00,0,G
PT Level,2/19/2020,9:20:00,3.44,G
Flow_cfs,2/19/2020,9:20:00,26.4,G
FlowVolume,2/19/2020,9:20:00,0,G
PT Level,2/19/2020,9:25:00,3.42,G
Flow_cfs,2/19/2020,9:25:00,26.2,G
FlowVolume,2/19/2020,9:25:00,0,G
PT Level,2/19/2020,9:30:00,3.43,G
Flow_cfs,2/19/2020,9:30:00,26.3,G
FlowVolume,2/19/2020,9:30:00,0,G
PT Level,2/19/2020,9:35:00,3.43,G
Flow_cfs,2/19/2020,9:35:00,26.3,G
FlowVolume,2/19/2020,9:35:00,0,G
PT Level,2/19/2020,9:40:00,3.43,G
Flow_cfs,2/19/2020,9:40:00,26.3,G
FlowVolume,2/19/2020,9:40:00,0,G
PT Level,2/19/2020,9:45:00,3.43,G
Flow_cfs,2/19/2020,9:45:00,26.3,G
FlowVolume,2/19/2020,9:45:00,0,G
PT Level,2/19/2020,9:50:00,3.45,G
Flow_cfs,2/19/2020,9:50:00,26.5,G
FlowVolume,2/19/2020,9:50:00,0,G
PT Level,2/19/2020,9:55:00,3.44,G
Flow_cfs,2/19/2020,9:55:00,26.4,G
FlowVolume,2/19/2020,9:55:00,0,G
PT Level,2/19/2020,10:00:00,3.45,G
Flow_cfs,2/19/2020,10:00:00,26.5,G
FlowVolume,2/19/2020,10:00:00,0,G
PT Level,2/19/2020,10:05:00,3.44,G
Flow_cfs,2/19/2020,10:05:00,26.4,G
FlowVolume,2/19/2020,10:05:00,0,G
PT Level,2/19/2020,10:10:00,3.46,G
Flow_cfs,2/19/2020,10:10:00,26.6,G
FlowVolume,2/19/2020,10:10:00,0,G
PT Level,2/19/2020,10:15:00,3.43,G
Flow_cfs,2/19/2020,10:15:00,26.3,G
FlowVolume,2/19/2020,10:15:00,0,G
PT Level,2/19/2020,10:20:00,3.45,G
Flow_cfs,2/19/2020,10:20:00,26.5,G
FlowVolume,2/19/2020,10:20:00,0,G
PT Level,2/19/2020,10:25:00,3.45,G
Flow_cfs,2/19/2020,10:25:00,26.5,G
FlowVolume,2/19/2020,10:25:00,0,G
PT Level,2/19/2020,10:30:00,3.46,G
Flow_cfs,2/19/2020,10:30:00,26.6,G
FlowVolume,2/19/2020,10:30:00,0,G
PT Level,2/19/2020,10:35:00,3.46,G
Flow_cfs,2/19/2020,10:35:00,26.6,G
FlowVolume,2/19/2020,10:35:00,0,G
PT Level,2/19/2020,10:40:00,3.46,G
Flow_cfs,2/19/2020,10:40:00,26.6,G
FlowVolume,2/19/2020,10:40:00,0,G
PT Level,2/19/2020,10:45:00,3.46,G
Flow_cfs,2/19/2020,10:45:00,26.6,G
FlowVolume,2/19/2020,10:45:00,0,G
PT Level,2/19/2020,10:50:00,3.46,G
Flow_cfs,2/19/2020,10:50:00,26.6,G
FlowVolume,2/19/2020,10:50:00,0,G
PT Level,2/19/2020,10:55:00,3.48,G
Flow_cfs,2/19/2020,10:55:00,26.8,G
FlowVolume,2/19/2020,10:55:00,0,G
PT Level,2/19/2020,11:00:00,3.47,G
Flow_cfs,2/19/2020,11:00:00,26.7,G
FlowVolume,2/19/2020,11:00:00,0,G
PT Level,2/19/2020,11:05:00,3.46,G
Flow_cfs,2/19/2020,11:05:00,26.6,G
FlowVolume,2/19/2020,11:05:00,0,G
PT Level,2/19/2020,11:10:00,3.47,G
Flow_cfs,2/19/2020,11:10:00,26.7,G
FlowVolume,2/19/2020,11:10:00,0,G
PT Level,2/19/2020,11:15:00,3.48,G
Flow_cfs,2/19/2020,11:15:00,26.8,G
FlowVolume,2/19/2020,11:15:00,0,G
PT Level,2/19/2020,11:20:00,3.48,G
Flow_cfs,2/19/2020,11:20:00,26.8,G
FlowVolume,2/19/2020,11:20:00,0,G
PT Level,2/19/2020,11:25:00,3.48,G
Flow_cfs,2/19/2020,11:25:00,26.8,G
FlowVolume,2/19/2020,11:25:00,0,G
PT Level,2/19/2020,11:30:00,3.48,G
Flow_cfs,2/19/2020,11:30:00,26.8,G
FlowVolume,2/19/2020,11:30:00,0,G
PT Level,2/19/2020,11:35:00,3.48,G
Flow_cfs,2/19/2020,11:35:00,26.8,G
FlowVolume,2/19/2020,11:35:00,0,G
PT Level,2/19/2020,11:40:00,3.48,G
Flow_cfs,2/19/2020,11:40:00,26.8,G
FlowVolume,2/19/2020,11:40:00,0,G
PT Level,2/19/2020,11:45:00,3.49,G
Flow_cfs,2/19/2020,11:45:00,26.9,G
FlowVolume,2/19/2020,11:45:00,0,G
PT Level,2/19/2020,11:50:00,3.49,G
Flow_cfs,2/19/2020,11:50:00,26.9,G
FlowVolume,2/19/2020,11:50:00,0,G
PT Level,2/19/2020,11:55:00,3.49,G
Flow_cfs,2/19/2020,11:55:00,26.9,G
FlowVolume,2/19/2020,11:55:00,0,G
PT Level,2/19/2020,12:00:00,3.48,G
Flow_cfs,2/19/2020,12:00:00,26.8,G
FlowVolume,2/19/2020,12:00:00,0,G
PT Level,2/19/2020,12:05:00,3.48,G
Flow_cfs,2/19/2020,12:05:00,26.8,G
FlowVolume,2/19/2020,12:05:00,0,G
PT Level,2/19/2020,12:10:00,3.5,G
Flow_cfs,2/19/2020,12:10:00,27,G
FlowVolume,2/19/2020,12:10:00,0,G
PT Level,2/19/2020,12:15:00,3.49,G
Flow_cfs,2/19/2020,12:15:00,26.9,G
FlowVolume,2/19/2020,12:15:00,0,G
PT Level,2/19/2020,12:20:00,3.5,G
Flow_cfs,2/19/2020,12:20:00,27,G
FlowVolume,2/19/2020,12:20:00,0,G
PT Level,2/19/2020,12:25:00,3.51,G
Flow_cfs,2/19/2020,12:25:00,27.1,G
FlowVolume,2/19/2020,12:25:00,0,G
PT Level,2/19/2020,12:30:00,3.5,G
Flow_cfs,2/19/2020,12:30:00,27,G
FlowVolume,2/19/2020,12:30:00,0,G
PT Level,2/19/2020,12:35:00,3.51,G
Flow_cfs,2/19/2020,12:35:00,27.1,G
FlowVolume,2/19/2020,12:35:00,0,G
PT Level,2/19/2020,12:40:00,3.51,G
Flow_cfs,2/19/2020,12:40:00,27.1,G
FlowVolume,2/19/2020,12:40:00,0,G
PT Level,2/19/2020,12:45:00,3.52,G
Flow_cfs,2/19/2020,12:45:00,27.2,G
FlowVolume,2/19/2020,12:45:00,0,G
PT Level,2/19/2020,12:50:00,3.52,G
Flow_cfs,2/19/2020,12:50:00,27.2,G
FlowVolume,2/19/2020,12:50:00,0,G
PT Level,2/19/2020,12:55:00,3.51,G
Flow_cfs,2/19/2020,12:55:00,27.1,G
FlowVolume,2/19/2020,12:55:00,0,G
PT Level,2/19/2020,13:00:00,3.52,G
Flow_cfs,2/19/2020,13:00:00,27.2,G
FlowVolume,2/19/2020,13:00:00,0,G
PT Level,2/19/2020,13:05:00,3.51,G
Flow_cfs,2/19/2020,13:05:00,27.1,G
FlowVolume,2/19/2020,13:05:00,0,G
PT Level,2/19/2020,13:10:00,3.5,G
Flow_cfs,2/19/2020,13:10:00,27,G
FlowVolume,2/19/2020,13:10:00,0,G
PT Level,2/19/2020,13:15:00,3.52,G
Flow_cfs,2/19/2020,13:15:00,27.2,G
FlowVolume,2/19/2020,13:15:00,0,G
PT Level,2/19/2020,13:20:00,3.51,G
Flow_cfs,2/19/2020,13:20:00,27.1,G
FlowVolume,2/19/2020,13:20:00,0,G
PT Level,2/19/2020,13:25:00,3.52,G
Flow_cfs,2/19/2020,13:25:00,27.2,G
FlowVolume,2/19/2020,13:25:00,0,G
PT Level,2/19/2020,13:30:00,3.51,G
Flow_cfs,2/19/2020,13:30:00,27.1,G
FlowVolume,2/19/2020,13:30:00,0,G
PT Level,2/19/2020,13:35:00,3.52,G
Flow_cfs,2/19/2020,13:35:00,27.2,G
FlowVolume,2/19/2020,13:35:00,0,G
PT Level,2/19/2020,13:40:00,3.52,G
Flow_cfs,2/19/2020,13:40:00,27.2,G
FlowVolume,2/19/2020,13:40:00,0,G
PT Level,2/19/2020,13:45:00,3.5,G
Flow_cfs,2/19/2020,13:45:00,27,G
FlowVolume,2/19/2020,13:45:00,0,G
PT Level,2/19/2020,13:50:00,3.5,G
Flow_cfs,2/19/2020,13:50:00,27,G
FlowVolume,2/19/2020,13:50:00,0,G
