PT Level,03/02/2020,03:40:00,1.55,G
Flow_cfs,03/02/2020,03:40:00,9.67,G
FlowVolume,03/02/2020,03:40:00,11382.60,G
PT Level,03/02/2020,03:45:00,1.53,G
Flow_cfs,03/02/2020,03:45:00,9.50,G
FlowVolume,03/02/2020,03:45:00,11382.60,G
PT Level,03/02/2020,03:50:00,1.54,G
Flow_cfs,03/02/2020,03:50:00,9.59,G
FlowVolume,03/02/2020,03:50:00,11382.60,G
PT Level,03/02/2020,03:55:00,1.55,G
Flow_cfs,03/02/2020,03:55:00,9.67,G
FlowVolume,03/02/2020,03:55:00,11382.60,G
PT Level,03/02/2020,04:00:00,1.52,G
Flow_cfs,03/02/2020,04:00:00,9.42,G
FlowVolume,03/02/2020,04:00:00,11382.60,G
PT Level,03/02/2020,04:05:00,1.52,G
Flow_cfs,03/02/2020,04:05:00,9.42,G
FlowVolume,03/02/2020,04:05:00,11382.60,G
PT Level,03/02/2020,04:10:00,1.51,G
Flow_cfs,03/02/2020,04:10:00,9.33,G
FlowVolume,03/02/2020,04:10:00,11382.60,G
PT Level,03/02/2020,04:15:00,1.48,G
Flow_cfs,03/02/2020,04:15:00,9.08,G
FlowVolume,03/02/2020,04:15:00,11382.60,G
PT Level,03/02/2020,04:20:00,1.46,G
Flow_cfs,03/02/2020,04:20:00,8.91,G
FlowVolume,03/02/2020,04:20:00,11382.60,G
PT Level,03/02/2020,04:25:00,1.47,G
Flow_cfs,03/02/2020,04:25:00,9.00,G
FlowVolume,03/02/2020,04:25:00,11382.60,G
PT Level,03/02/2020,04:30:00,1.45,G
Flow_cfs,03/02/2020,04:30:00,8.83,G
FlowVolume,03/02/2020,04:30:00,11382.60,G
PT Level,03/02/2020,04:35:00,1.43,G
Flow_cfs,03/02/2020,04:35:00,8.65,G
FlowVolume,03/02/2020,04:35:00,11382.60,G
PT Level,03/02/2020,04:40:00,1.43,G
Flow_cfs,03/02/2020,04:40:00,8.65,G
FlowVolume,03/02/2020,04:40:00,11382.60,G
PT Level,03/02/2020,04:45:00,1.43,G
Flow_cfs,03/02/2020,04:45:00,8.65,G
FlowVolume,03/02/2020,04:45:00,11382.60,G
PT Level,03/02/2020,04:50:00,1.41,G
Flow_cfs,03/02/2020,04:50:00,8.48,G
FlowVolume,03/02/2020,04:50:00,11382.60,G
PT Level,03/02/2020,04:55:00,1.39,G
Flow_cfs,03/02/2020,04:55:00,8.31,G
FlowVolume,03/02/2020,04:55:00,11382.60,G
PT Level,03/02/2020,05:00:00,1.38,G
Flow_cfs,03/02/2020,05:00:00,8.23,G
FlowVolume,03/02/2020,05:00:00,11382.60,G
PT Level,03/02/2020,05:05:00,1.35,G
Flow_cfs,03/02/2020,05:05:00,7.98,G
FlowVolume,03/02/2020,05:05:00,11382.60,G
PT Level,03/02/2020,05:10:00,1.32,G
Flow_cfs,03/02/2020,05:10:00,7.72,G
FlowVolume,03/02/2020,05:10:00,11382.60,G
PT Level,03/02/2020,05:15:00,1.35,G
Flow_cfs,03/02/2020,05:15:00,7.98,G
FlowVolume,03/02/2020,05:15:00,11382.60,G
PT Level,03/02/2020,05:20:00,1.32,G
Flow_cfs,03/02/2020,05:20:00,7.72,G
