Date Time,Level_950,Vel_950,Flow_950,Level_PT,Flow _PT
MM/dd/yyyy hh:mm:ss,in,fps,cfs,in,cfs
02/06/2021 13:40:00,0.99,0.00,0.000,1.35,0.236
02/06/2021 13:45:00,0.99,0.00,0.000,1.38,0.246
02/06/2021 13:50:00,0.99,0.00,0.000,1.36,0.239
02/06/2021 13:55:00,0.99,0.00,0.000,1.38,0.246
02/06/2021 14:00:00,0.99,0.00,0.000,1.38,0.246
02/06/2021 14:05:00,0.99,0.00,0.000,1.37,0.243
02/06/2021 14:10:00,1.07,0.00,0.000,1.53,0.293
02/06/2021 14:15:00,1.11,0.00,0.000,1.50,0.284
02/06/2021 14:20:00,1.07,0.00,0.000,1.45,0.268
02/06/2021 14:25:00,1.03,0.00,0.000,1.41,0.255
02/06/2021 14:30:00,0.99,0.00,0.000,1.40,0.252
02/06/2021 14:35:00,0.99,0.00,0.000,1.41,0.255
02/06/2021 14:40:00,0.99,0.00,0.000,1.38,0.246
02/06/2021 14:45:00,0.99,0.00,0.000,1.38,0.246
02/06/2021 14:50:00,0.94,0.00,0.000,1.38,0.246
02/06/2021 14:55:00,0.94,0.00,0.000,1.38,0.246
02/06/2021 15:00:00,0.90,0.00,0.000,1.38,0.246
02/06/2021 15:05:00,1.07,0.00,0.000,1.37,0.243
02/06/2021 15:10:00,0.94,0.00,0.000,1.38,0.246
02/06/2021 15:15:00,0.99,0.00,0.000,1.40,0.252
02/06/2021 15:20:00,1.07,0.00,0.000,1.38,0.246
02/06/2021 15:25:00,1.11,0.00,0.000,1.39,0.249
02/06/2021 15:30:00,0.90,0.00,0.000,1.38,0.246
02/06/2021 15:35:00,0.99,0.00,0.000,1.38,0.246
02/06/2021 15:40:00,1.11,0.00,0.000,1.37,0.243
02/06/2021 15:45:00,0.94,0.00,0.000,1.37,0.243
02/06/2021 15:50:00,0.94,0.00,0.000,1.37,0.243
02/06/2021 15:55:00,0.94,0.00,0.000,1.38,0.246
02/06/2021 16:00:00,0.90,0.00,0.000,1.37,0.243
02/06/2021 16:05:00,0.99,0.00,0.000,1.38,0.246
02/06/2021 16:10:00,0.86,0.00,0.000,1.37,0.243
02/06/2021 16:15:00,0.94,0.00,0.000,1.37,0.243
02/06/2021 16:20:00,0.99,0.00,0.000,1.38,0.246
02/06/2021 16:25:00,0.99,0.00,0.000,1.37,0.243
02/06/2021 16:30:00,0.99,0.00,0.000,1.37,0.243
02/06/2021 16:35:00,0.90,0.00,0.000,1.37,0.243
02/06/2021 16:40:00,0.99,0.00,0.000,1.38,0.246
02/06/2021 16:45:00,0.99,0.00,0.000,1.37,0.243
02/06/2021 16:50:00,0.99,0.00,0.000,1.37,0.243
02/06/2021 16:55:00,0.94,0.00,0.000,1.38,0.246
02/06/2021 17:00:00,0.99,0.00,0.000,1.40,0.252
02/06/2021 17:05:00,0.94,0.00,0.000,1.39,0.249
02/06/2021 17:10:00,0.99,0.00,0.000,1.39,0.249
02/06/2021 17:15:00,0.99,0.00,0.000,1.38,0.246
02/06/2021 17:20:00,0.94,0.00,0.000,1.40,0.252
02/06/2021 17:25:00,0.99,0.00,0.000,1.41,0.255
02/06/2021 17:30:00,0.99,0.00,0.000,1.43,0.262
02/06/2021 17:35:00,1.03,0.00,0.000,1.42,0.258
02/06/2021 17:40:00,0.94,0.00,0.000,1.40,0.252
02/06/2021 17:45:00,0.99,0.00,0.000,1.37,0.243
02/06/2021 17:50:00,1.03,0.00,0.000,1.42,0.258
02/06/2021 17:55:00,0.99,0.00,0.000,1.40,0.252
02/06/2021 18:00:00,0.99,0.00,0.000,1.40,0.252
02/06/2021 18:05:00,0.99,0.00,0.000,1.40,0.252
02/06/2021 18:10:00,0.99,0.00,0.000,1.38,0.246
02/06/2021 18:15:00,0.99,0.00,0.000,1.38,0.246
02/06/2021 18:20:00,0.94,0.00,0.000,1.38,0.246
02/06/2021 18:25:00,0.99,0.00,0.000,1.37,0.243
02/06/2021 18:30:00,0.94,0.00,0.000,1.36,0.239
02/06/2021 18:35:00,0.94,0.00,0.000,1.37,0.243
02/06/2021 18:40:00,0.99,0.00,0.000,1.37,0.243
02/06/2021 18:45:00,0.99,0.00,0.000,1.39,0.249
02/06/2021 18:50:00,0.94,0.00,0.000,1.38,0.246
02/06/2021 18:55:00,0.99,0.00,0.000,1.37,0.243
02/06/2021 19:00:00,0.99,0.00,0.000,1.38,0.246
02/06/2021 19:05:00,0.99,0.00,0.000,1.38,0.246
02/06/2021 19:10:00,0.94,0.00,0.000,1.38,0.246
02/06/2021 19:15:00,0.99,0.00,0.000,1.40,0.252
02/06/2021 19:20:00,0.99,0.00,0.000,1.38,0.246
02/06/2021 19:25:00,0.99,0.00,0.000,1.40,0.252
02/06/2021 19:30:00,0.99,0.00,0.000,1.37,0.243
02/06/2021 19:35:00,0.99,0.00,0.000,1.38,0.246
02/06/2021 19:40:00,0.99,0.00,0.000,1.40,0.252
02/06/2021 19:45:00,0.99,0.00,0.000,1.38,0.246
02/06/2021 19:50:00,0.99,0.00,0.000,1.38,0.246
02/06/2021 19:55:00,0.86,0.00,0.000,1.39,0.249
02/06/2021 20:00:00,0.99,0.00,0.000,1.38,0.246
02/06/2021 20:05:00,0.99,0.00,0.000,1.38,0.246
02/06/2021 20:10:00,0.99,0.00,0.000,1.38,0.246
02/06/2021 20:15:00,0.99,0.00,0.000,1.37,0.243
02/06/2021 20:20:00,0.94,0.00,0.000,1.37,0.243
02/06/2021 20:25:00,0.94,0.00,0.000,1.40,0.252
02/06/2021 20:30:00,0.94,0.00,0.000,1.36,0.239
02/06/2021 20:35:00,0.99,0.00,0.000,1.36,0.239
02/06/2021 20:40:00,0.99,0.00,0.000,1.37,0.243
02/06/2021 20:45:00,0.94,0.00,0.000,1.39,0.249
02/06/2021 20:50:00,0.86,0.00,0.000,1.36,0.239
02/06/2021 20:55:00,0.94,0.00,0.000,1.36,0.239
02/06/2021 21:00:00,0.90,0.00,0.000,1.44,0.265
02/06/2021 21:05:00,1.07,0.00,0.000,1.44,0.265
02/06/2021 21:10:00,0.99,0.00,0.000,1.38,0.246
02/06/2021 21:15:00,0.94,0.00,0.000,1.39,0.249
02/06/2021 21:20:00,0.99,0.00,0.000,1.44,0.265
02/06/2021 21:25:00,1.03,0.00,0.000,1.40,0.252
02/06/2021 21:30:00,1.03,0.00,0.000,1.39,0.249
02/06/2021 21:35:00,0.99,0.00,0.000,1.38,0.246
02/06/2021 21:40:00,1.03,0.00,0.000,1.38,0.246
02/06/2021 21:45:00,0.99,0.00,0.000,1.39,0.249
02/06/2021 21:50:00,0.99,0.00,0.000,1.40,0.252
02/06/2021 21:55:00,0.99,0.00,0.000,1.40,0.252
02/06/2021 22:00:00,0.94,0.00,0.000,1.38,0.246
02/06/2021 22:05:00,0.90,0.00,0.000,1.40,0.252
02/06/2021 22:10:00,0.99,0.00,0.000,1.40,0.252
02/06/2021 22:15:00,0.99,0.00,0.000,1.40,0.252
02/06/2021 22:20:00,0.90,0.00,0.000,1.41,0.255
02/06/2021 22:25:00,0.99,0.00,0.000,1.41,0.255
02/06/2021 22:30:00,0.99,0.00,0.000,1.41,0.255
02/06/2021 22:35:00,0.99,0.00,0.000,1.38,0.246
02/06/2021 22:40:00,0.99,0.00,0.000,1.40,0.252
02/06/2021 22:45:00,0.99,0.00,0.000,1.40,0.252
02/06/2021 22:50:00,0.99,0.00,0.000,1.40,0.252
02/06/2021 22:55:00,0.99,0.00,0.000,1.38,0.246
02/06/2021 23:00:00,0.90,0.00,0.000,1.40,0.252
02/06/2021 23:05:00,0.99,0.00,0.000,1.43,0.262
02/06/2021 23:10:00,0.99,0.00,0.000,1.41,0.255
02/06/2021 23:15:00,0.99,0.00,0.000,1.41,0.255
02/06/2021 23:20:00,0.99,0.00,0.000,1.41,0.255
02/06/2021 23:25:00,0.99,0.00,0.000,1.38,0.246
02/06/2021 23:30:00,0.99,0.00,0.000,1.38,0.246
02/06/2021 23:35:00,0.99,0.00,0.000,1.38,0.246
02/06/2021 23:40:00,1.03,0.00,0.000,1.40,0.252
02/06/2021 23:45:00,1.03,0.00,0.000,1.46,0.271
02/06/2021 23:50:00,1.03,0.00,0.000,1.43,0.262
